This list contains all games supported by FB Alpha.

8595 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| searcharu	|  	| SAR - Search And Rescue (US)				| searchar	| 1989	| SNK		| Miscellaneous	| 					|
| searchar	|  	| SAR - Search And Rescue (World)			| 		| 1989	| SNK		| Miscellaneous	| 					|
| sarukani	|  	| Saru-Kani-Hamu-Zou (Japan)				| vblokbrk	| 1997	| Kaneko / Media| Miscellaneous	| 					|
| sms_satell7	|  	| Satellite 7 (Jpn, MyCard)				| 		| 1985	| Sega		| Sega Master Sy| 					|
| sms_satell7a	|  	| Satellite 7 (Jpn, Pirate?)				| sms_satell7	| 1985	| pirate	| Sega Master Sy| 					|
| slampic	|  	| Saturday Night Slam Masters (bootleg (with PIC16c57), | slammast	| 1993	| bootleg	| CPS1		| No Sound				|
| slammasa	| X	| Saturday Night Slam Masters (Slam Masters 930301 Asia)| slammast	| 1993	| Capcom	| CPS1		| 					|
| slammast	|  	| Saturday Night Slam Masters (Slam Masters 930713 etc)	| 		| 1993	| Capcom	| CPS1		| 					|
| slammash	| X	| Saturday Night Slam Masters (Slam Masters 930713 Hispa| slammast	| 1993	| Capcom	| CPS1		| 					|
| slammastu	|  	| Saturday Night Slam Masters (slam masters 930713 USA)	| slammast	| 1993	| Capcom	| CPS1		| 					|
| md_slammast	|  	| Saturday Night Slammasters (Euro)			| 		| 1994	| Capcom	| Sega Megadrive| 					|
| md_slammastu	|  	| Saturday Night Slammasters (USA)			| md_slammast	| 1994	| Capcom	| Sega Megadrive| 					|
| saturnzi	|  	| Saturn						| 		| 1983	| [Zilec Electro| Miscellaneous	| 					|
| samsho2k	|  	| Saulabi Spirits / Jin Saulabi Tu Hon (Korean release o| samsho2	| 1994	| SNK		| Neo Geo MVS	| 					|
| samsho2k2	|  	| Saulabi Spirits / Jin Saulabi Tu Hon (Korean release o| samsho2	| 1994	| SNK		| Neo Geo MVS	| 					|
| savgbees	|  	| Savage Bees						| exedexes	| 1985	| Capcom (Memetr| Miscellaneous	| 					|
| savagere	|  	| Savage Reign / Fu'un Mokushiroku - kakutou sousei	| 		| 1995	| SNK		| Neo Geo MVS	| 					|
| schmeisr	|  	| Schmeiser Robo (Japan)				| 		| 1993	| Hot B		| DECO IC16	| 					|
| md_msbp06	|  	| Scholastic's The Magic School Bus (Prototype, 19950331| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| md_msbp05	|  	| Scholastic's The Magic School Bus (Prototype, 19950411| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| md_msbp04	|  	| Scholastic's The Magic School Bus (Prototype, 19950421| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| md_msbp03	|  	| Scholastic's The Magic School Bus (Prototype, 19950425| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| md_msbp02	|  	| Scholastic's The Magic School Bus (Prototype, 19950428| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| md_msbp01	|  	| Scholastic's The Magic School Bus (Prototype, 19950505| md_msb	| 1995	| Sega		| Sega Megadrive| 					|
| md_msb	|  	| Scholastic's The Magic School Bus (USA)		| 		| 1995	| Sega		| Sega Megadrive| 					|
| scion		|  	| Scion							| 		| 1984	| Seibu Denshi	| Miscellaneous	| 					|
| scionc	|  	| Scion (Cinematronics)					| scion		| 1984	| Seibu Denshi (| Miscellaneous	| 					|
| md_scooby	|  	| Scooby-Doo Mystery (USA)				| 		| 1995	| Acclaim Entert| Sega Megadrive| 					|
| scotrsht	|  	| Scooter Shooter					| 		| 1985	| Konami	| Miscellaneous	| 					|
| scorpionmc	|  	| Scorpion (Moon Cresta hardware)			| scorpion	| 19??	| Dorneer	| Galaxian	| 					|
| scorpion	|  	| Scorpion (set 1)					| 		| 1982	| Zaccaria	| Galaxian	| Incomplete Sound			|
| scorpiona	|  	| Scorpion (set 2)					| scorpion	| 1982	| Zaccaria	| Galaxian	| Incomplete Sound			|
| scorpionb	|  	| Scorpion (set 3)					| scorpion	| 1982	| Zaccaria	| Galaxian	| Incomplete Sound			|
| md_scrabble	|  	| Scrabble (Euro, Prototype)				| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| scramble	|  	| Scramble						| 		| 1981	| Konami	| Galaxian	| 					|
| scramblb	|  	| Scramble (bootleg on Galaxian hardware)		| scramble	| 1981	| bootleg	| Galaxian	| 					|
| scramb2	|  	| Scramble (bootleg)					| scramble	| 1981	| bootleg	| Galaxian	| 					|
| scramblebb	|  	| Scramble (bootleg?)					| scramble	| 1981	| bootleg?	| Galaxian	| 					|
| scramce	|  	| Scramble (Centromatic S.A., Spanish bootleg)		| scramble	| 1981	| bootleg (Centr| Galaxian	| 					|
| scramblebf	|  	| Scramble (Karateko, French bootleg)			| scramble	| 1981	| Karateko (boot| Galaxian	| 					|
| scrampt	|  	| Scramble (Petaco S.A., Spanish bootleg)		| scramble	| 1981	| bootleg (Petac| Galaxian	| 					|
| scrambler	|  	| Scramble (Reben S.A. Spanish bootleg)			| scramble	| 1981	| bootleg (Reben| Galaxian	| 					|
| scramrf	|  	| Scramble (Recreativos Franco, Spanish bootleg)	| scramble	| 1981	| bootleg (Recre| Galaxian	| 					|
| scrambles	|  	| Scramble (Stern)					| scramble	| 1981	| Konami (Stern | Galaxian	| 					|
| sms_sspirits	|  	| Scramble Spirits (Euro, Bra)				| 		| 1989	| Sega		| Sega Master Sy| 					|
| scregg	|  	| Scrambled Egg						| 		| 1983	| Technos	| Miscellaneous	| 					|
| gg_scratchgj	|  	| Scratch Golf (Jpn)					| gg_scratchg	| 1994	| Vic Tokai	| Sega Game Gear| 					|
| gg_scratchg	|  	| Scratch Golf (USA)					| 		| 1994	| Vic Tokai	| Sega Game Gear| 					|
| sdfight	|  	| SD Fighters (Korea)					| 		| 1996	| SemiCom	| Miscellaneous	| 					|
| gg_sdgundam	|  	| SD Gundam - Winner's History (Jpn)			| 		| 1995	| Bandai	| Sega Game Gear| 					|
| neobattl	|  	| SD Gundam Neo Battling (Japan)			| 		| 1992	| Banpresto / So| Seta		| 					|
| sdgndmps	|  	| SD Gundam Psycho Salamander no Kyoui			| 		| 1991	| Banpresto / Ba| Miscellaneous	| 					|
| md_sdvalis	|  	| SD Valis (Jpn)					| md_sydvalis	| 1992	| Laser Soft	| Sega Megadrive| 					|
| sms_sdi	|  	| SDI (Jpn)						| sms_globald	| 1987	| Sega		| Sega Master Sy| 					|
| sdibl		|  	| SDI - Strategic Defense Initiative (bootleg)		| sdi		| 1987	| Sega		| System 16B	| 					|
| sdi		|  	| SDI - Strategic Defense Initiative (Japan, newer, Syst| 		| 1987	| Sega		| System 16A	| 					|
| sdia		|  	| SDI - Strategic Defense Initiative (Japan, old, System| sdi		| 1987	| Sega		| System 16A	| 					|
| sdib		|  	| SDI - Strategic Defense Initiative (System 16B, FD1089| sdi		| 1987	| Sega		| System 16B	| 					|
| md_seaquest	|  	| SeaQuest DSV (Euro)					| 		| 1994	| THQ		| Sega Megadrive| 					|
| md_seaquestu	|  	| SeaQuest DSV (USA)					| md_seaquest	| 1994	| Black Pearl	| Sega Megadrive| 					|
| searchey	|  	| Search Eye (English / Korean / Japanese / Italian)	| 		| 1999	| Yun Sung	| Miscellaneous	| 					|
| searcheya	|  	| Search Eye (English / Korean)				| searchey	| 1999	| Yun Sung	| Miscellaneous	| 					|
| searchp2	|  	| Search Eye Plus V2.0					| 		| 1999	| Yun Sung	| Miscellaneous	| 					|
| secretagj	|  	| Secret Agent (Japan revision 2)			| secretag	| 1989	| Data East Corp| DEC0		| 					|
| secretag	|  	| Secret Agent (World revision 3)			| 		| 1989	| Data East Corp| DEC0		| 					|
| sms_secret	|  	| Secret Command (Euro)					| 		| 1986	| Sega		| Sega Master Sy| 					|
| sectionz	|  	| Section Z (set 1)					| 		| 1985	| Capcom	| Miscellaneous	| 					|
| sectionza	|  	| Section Z (set 2)					| sectionz	| 1985	| Capcom	| Miscellaneous	| 					|
| cv_secalpha	|  	| Sector Alpha						| 		| 1983	| Spectravideo	| ColecoVision	| 					|
| sg1k_cardctch	|  	| Sega Card Catcher (Jpn)				| 		| 198?	| Sega		| Sega SG-1000	| 					|
| md_segachnla	|   NW	| Sega Channel (General Instrument) (USA)		| md_segachnl	| 199?	| Scientific Atl| Sega Megadrive| 					|
| md_segachnl	|  	| Sega Channel (Scientific Atlanta) (USA)		| 		| 199?	| Scientific Atl| Sega Megadrive| 					|
| md_segachd	|  	| Sega Channel Demo (USA)				| 		| 199?	| Scientific Atl| Sega Megadrive| 					|
| sms_segachss	|  	| Sega Chess (Euro, Bra)				| 		| 1991	| Sega		| Sega Master Sy| 					|
| sg1k_segaflip	|  	| Sega Flipper (Euro, Jpn)				| 		| 1983	| Sega		| Sega SG-1000	| 					|
| sg1k_segaflipa|  	| Sega Flipper (Jpn, Alt)				| sg1k_segaflip	| 1983	| Sega		| Sega SG-1000	| 					|
| gg_sega4in1	|  	| Sega Game Pack 4 in 1 (Euro)				| 		| 1991	| Sega		| Sega Game Gear| 					|
| gg_sega4in1p	|  	| Sega Game Pack 4 in 1 (Euro, Prototype)		| gg_sega4in1	| 1991	| Sega		| Sega Game Gear| 					|
| sms_segagfx	|  	| Sega Graphic Board (Jpn, Prototype v2.0)		| 		| 1987	| Sega		| Sega Master Sy| 					|
| sg1k_music	|  	| Sega Music Editor (Euro?)				| 		| 198?	| Sega		| Sega SG-1000	| 					|
| seganinj	|  	| Sega Ninja (315-5102)					| 		| 1985	| Sega		| System 1	| 					|
| seganinju	|  	| Sega Ninja (not encrypted)				| seganinj	| 1985	| Sega		| System 1	| 					|
| md_segasprt	|  	| Sega Sports 1 (Euro)					| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_segatop	|  	| Sega Top Five (Bra)					| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| sms_segawtg	|  	| Sega World Tournament Golf (Euro, Bra, Kor)		| 		| 1993	| Sega		| Sega Master Sy| 					|
| sg1k_segagala	|  	| Sega-Galaga (Jpn)					| 		| 1983	| Sega		| Sega SG-1000	| 					|
| sg1k_segagala1|  	| Sega-Galaga (Jpn, Alt)				| sg1k_segagala	| 1983	| Sega		| Sega SG-1000	| 					|
| amatelas	|  	| Sei Senshi Amatelass					| amazon	| 1986	| Nichibutsu	| Miscellaneous	| 					|
| sscandal	|  	| Seishun Scandal (315-5132, Japan)			| myhero	| 1985	| Coreland / Seg| System 1	| 					|
| sms_seishun	|  	| Seishun Scandal (Jpn, MyCard)				| sms_myhero	| 1986	| Sega		| Sega Master Sy| 					|
| sms_seishun1	|  	| Seishun Scandal (Jpn, Pirate?)			| sms_myhero	| 1986	| pirate	| Sega Master Sy| 					|
| sg1k_sekaishi	|  	| Sekaishi Nenpyou ~ Monbushou Shidouyouryou Junkyo (Jpn| 		| 1983	| Sega		| Sega SG-1000	| 					|
| pce_sekigaha	|  	| Sekigahara						| 		| 1990	| Tonkin House	| PC Engine	| 					|
| selfeena	|  	| Sel Feena						| 		| 1991	| East Technolog| Taito B System| 					|
| grdnstrmj	|  	| Sen Jing - Guardian Storm (Japan)			| grdnstrm	| 1998	| Afega		| NMK16		| 					|
| senknow	|  	| Sen-Know (Japan)					| 		| 1999	| Kaneko / Kouyo| Miscellaneous	| 					|
| sengekis	|  	| Sengeki Striker (Asia)				| 		| 1997	| Kaneko / Waras| Miscellaneous	| 					|
| sengekisj	|  	| Sengeki Striker (Japan)				| sengekis	| 1997	| Kaneko / Waras| Miscellaneous	| 					|
| sengokuh	|  	| Sengoku / Sengoku Denshou (NGH-017)(US)		| sengoku	| 1991	| SNK		| Neo Geo MVS	| 					|
| sengoku	|  	| Sengoku / Sengoku Denshou (NGM-017)(NGH-017)		| 		| 1991	| SNK		| Neo Geo MVS	| 					|
| sengoku2	|  	| Sengoku 2 / Sengoku Denshou 2				| 		| 1993	| SNK		| Neo Geo MVS	| 					|
| sengoku3	|  	| Sengoku 3 / Sengoku Densho 2001			| 		| 2001	| SNK / Noise Fa| Neo Geo MVS	| 					|
| sengoku3s	|  	| Sengoku 3 / Sengoku Densho 2001 (Evolution 1.0, FCHT h| sengoku3	| 2001	| SNK / Noise Fa| Neo Geo MVS	| 					|
| sngkace	|  	| Sengoku Ace (Japan)					| samuraia	| 1993	| Psikyo / Banpr| Psikyo 68EC020| 					|
| pce_sengokmj	|  	| Sengoku Mahjong					| 		| 1988	| Hudson	| PC Engine	| 					|
| mercsj	|  	| Senjo no Ookami II (Ookami 2 900302 Japan)		| mercs		| 1990	| Capcom	| CPS1		| 					|
| commandoj	|  	| Senjou no Ookami					| commando	| 1985	| Capcom	| Miscellaneous	| 					|
| md_sensible	|  	| Sensible Soccer (Euro)				| 		| 1993	| Renegade	| Sega Megadrive| 					|
| gg_sensible	|  	| Sensible Soccer (Euro)				| 		| 1994	| Sony Imagesoft| Sega Game Gear| 					|
| sms_sensible	|  	| Sensible Soccer (Euro)				| 		| 1993	| Sony Imagesoft| Sega Master Sy| 					|
| md_sensiblep	|  	| Sensible Soccer (Prototype)				| md_sensible	| 1993	| Renegade	| Sega Megadrive| 					|
| md_sensibie	|  	| Sensible Soccer - International Edition (Euro)	| 		| 1993	| Sony Imagesoft| Sega Megadrive| 					|
| sg1k_serizawa	|  	| Serizawa Hachidan no Tsumeshogi (Jpn)			| 		| 1983	| Sega		| Sega SG-1000	| 					|
| md_sesame	|  	| Sesame Street Counting Cafe (USA)			| 		| 1994	| Electronic Art| Sega Megadrive| 					|
| cv_sewersam	|  	| Sewer Sam						| 		| 1984	| Interphase	| ColecoVision	| 					|
| md_opensea	|  	| Sezon Ohoty (Rus)					| md_rolo	| 199?	| <unknown>	| Sega Megadrive| 					|
| md_opensea3	|  	| Sezon Ohoty 3 (Rus)					| md_rolo	| 199?	| <unknown>	| Sega Megadrive| 					|
| sfx		|  	| SF-X							| 		| 1983	| Nichibutsu	| Galaxian	| Incomplete Sound			|
| sg1k_m2cp	|  	| SG-1000 M2 Check Program				| 		| 1984	| Sega		| Sega SG-1000	| 					|
| shackled	|  	| Shackled (US)						| 		| 1986	| Data East USA	| DEC8		| 					|
| gg_shadam	|  	| Shadam Crusader - Harukanaru Oukoku (Jpn)		| gg_defoasis	| 1992	| Sega		| Sega Game Gear| 					|
| md_shadow	|  	| Shadow Blasters (USA)					| 		| 1990	| Sage's Creatio| Sega Megadrive| 					|
| shdancbl	| D NW	| Shadow Dancer (bootleg)				| shdancer	| 1989	| bootleg	| System 18	| 					|
| sms_shdancer	|  	| Shadow Dancer (Euro, Bra, Kor)			| 		| 1991	| Sega		| Sega Master Sy| 					|
| shdancer1	|  	| Shadow Dancer (set 1)					| shdancer	| 1989	| Sega		| System 18	| 					|
| shdancerj	|  	| Shadow Dancer (set 2, Japan)				| shdancer	| 1989	| Sega		| System 18	| 					|
| shdancer	|  	| Shadow Dancer (set 3, US)				| 		| 1989	| Sega		| System 18	| 					|
| md_shdancer	|  	| Shadow Dancer - The Secret of Shinobi (World)		| 		| 1990	| Sega		| Sega Megadrive| 					|
| shadfrcejv2	|  	| Shadow Force (Japan Version 2)			| shadfrce	| 1993	| Technos Japan	| Miscellaneous	| 					|
| shadfrcej	|  	| Shadow Force (Japan Version 3)			| shadfrce	| 1993	| Technos Japan	| Miscellaneous	| 					|
| shadfrce	|  	| Shadow Force (US Version 2)				| 		| 1993	| Technos Japan	| Miscellaneous	| 					|
| sms_beast	|  	| Shadow of the Beast (Euro, Bra)			| 		| 1991	| TecMagik	| Sega Master Sy| 					|
| md_beast	|  	| Shadow of the Beast (Euro, USA)			| 		| 1991	| Electronic Art| Sega Megadrive| 					|
| beast		|  	| Shadow of the Beast (Neo Geo demo)			| 		| ????	| Jeff Kurtz	| Neo Geo MVS	| 					|
| md_beastj	|  	| Shadow of the Beast - Mashou no Okite (Jpn)		| md_beast	| 1992	| Victor Interac| Sega Megadrive| 					|
| md_beast2	|  	| Shadow of the Beast II (Euro, USA)			| 		| 1992	| Electronic Art| Sega Megadrive| 					|
| shadoww	|  	| Shadow Warriors (World, set 1)			| 		| 1988	| Tecmo		| Miscellaneous	| 					|
| shadowwa	|  	| Shadow Warriors (World, set 2)			| shadoww	| 1988	| Tecmo		| Miscellaneous	| 					|
| md_shadowrnj	|  	| Shadowrun (Jpn)					| md_shadowrn	| 199?	| <unknown>	| Sega Megadrive| 					|
| md_shadowrn	|  	| Shadowrun (USA)					| 		| 1994	| Sega		| Sega Megadrive| 					|
| md_shadowrnp4	|  	| Shadowrun (USA, Prototype, 19931228)			| md_shadowrn	| 1993	| Sega		| Sega Megadrive| 					|
| md_shadowrnp3	|  	| Shadowrun (USA, Prototype, 19931231)			| md_shadowrn	| 1993	| Sega		| Sega Megadrive| 					|
| md_shadowrnp1	|  	| Shadowrun (USA, Prototype, 19940125)			| md_shadowrn	| 1994	| Sega		| Sega Megadrive| 					|
| md_shadowrnp2	|  	| Shadowrun (USA, Prototype, 19940125-C)		| md_shadowrn	| 1994	| Sega		| Sega Megadrive| 					|
| md_shanewar	|  	| Shane Warne Cricket (Aus)				| 		| 1997	| Codemasters	| Sega Megadrive| 					|
| pce_shanghai	|  	| Shanghai						| 		| 1987	| Hudson	| PC Engine	| 					|
| sms_shanghai	|  	| Shanghai (Euro, USA)					| 		| 1988	| Sega		| Sega Master Sy| 					|
| sms_shanghaip	|  	| Shanghai (Prototype)					| sms_shanghai	| 1988	| Sega		| Sega Master Sy| 					|
| gg_shangh2a	|  	| Shanghai II (Jpn, v0)					| gg_shangh2	| 1990	| Sunsoft	| Sega Game Gear| 					|
| gg_shangh2	|  	| Shanghai II (Jpn, v1)					| 		| 1990	| Sunsoft	| Sega Game Gear| 					|
| md_shangh2	|  	| Shanghai II - Dragon's Eye (USA)			| 		| 1994	| Activision	| Sega Megadrive| 					|
| md_shangh2p	|  	| Shanghai II - Dragon's Eye (USA, Prototype)		| md_shangh2	| 1994	| Activision	| Sega Megadrive| 					|
| md_shangh2p1	|  	| Shanghai II - Dragon's Eye (USA, Prototype, Alt)	| md_shangh2	| 1994	| Activision	| Sega Megadrive| 					|
| shaolins	|  	| Shao-lin's Road (set 1)				| kicker	| 1985	| Konami	| GX477		| 					|
| shaolinb	|  	| Shao-lin's Road (set 2)				| kicker	| 1985	| Konami	| GX477		| 					|
| md_shaqfu	|  	| Shaq Fu (Euro, USA)					| 		| 1994	| Electronic Art| Sega Megadrive| 					|
| gg_shaqfu	|  	| Shaq Fu (Euro, USA)					| 		| 1995	| Electronic Art| Sega Game Gear| 					|
| md_shijie	|  	| Shi Jie Zhi Bang Zheng Ba Zhan - World Pro Baseball 94| 		| 1994	| C&E		| Sega Megadrive| 					|
| md_labdeathgnk|  	| Shi no Meikyuu - Labyrinth of Death (Jpn, Game no Kand| md_fatallab	| 1991	| Sega		| Sega Megadrive| 					|
| md_labdeath	|  	| Shi no Meikyuu - Labyrinth of Death (Jpn, SegaNet)	| md_fatallab	| 1991	| Sega		| Sega Megadrive| 					|
| md_lionkin2	|  	| Shi Zi Wang II - Lion King II				| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_lionkin2a	|  	| Shi Zi Wang II - Lion King II (Pirate, Hacked?)	| md_lionkin2	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_sokoban	|  	| Shijou Saidai no Soukoban (Jpn)			| md_shoveit	| 1990	| NCS		| Sega Megadrive| 					|
| md_shikinjo	|  	| Shikinjoh (Jpn)					| 		| 1991	| Sunsoft	| Sega Megadrive| 					|
| gg_shikinjo	|  	| Shikinjou (Jpn)					| 		| 1991	| Sunsoft	| Sega Game Gear| 					|
| md_ragnacen	|  	| Shin Souseiki Ragnacenty (Jpn)			| md_soleil	| 1994	| Sega		| Sega Megadrive| 					|
| md_ragnacenp	|  	| Shin Souseiki Ragnacenty (Jpn, Prototype)		| md_soleil	| 1994	| Sega		| Sega Megadrive| 					|
| tshingen	|  	| Shingen Samurai-Fighter (Japan, English)		| 		| 1988	| Jaleco	| Mega System 1	| Game crashes in level 2, play tshingen|
| md_shindarkj	|  	| Shining and the Darkness (Jpn)			| md_shindark	| 1991	| Sega		| Sega Megadrive| 					|
| md_shinfrce	|  	| Shining Force (USA)					| 		| 1992	| Sega		| Sega Megadrive| 					|
| md_shinfrcep	|  	| Shining Force (USA, Prototype)			| md_shinfrce	| 1992	| Sega		| Sega Megadrive| 					|
| md_shinfrcej	|  	| Shining Force - Kamigami no Isan (Jpn)		| md_shinfrce	| 1992	| Sega		| Sega Megadrive| 					|
| gg_shinfrcg	|  	| Shining Force Gaiden - Ensei, Jashin no Kuni e (Jpn)	| 		| 1992	| Sega		| Sega Game Gear| 					|
| gg_shinfrgf	|  	| Shining Force Gaiden - Final Conflict (Jpn)		| 		| 1995	| Sega		| Sega Game Gear| 					|
| gg_shinfrg2	|  	| Shining Force Gaiden II - Jashin no Kakusei (Jpn)	| gg_shinfrc2	| 1993	| Sega		| Sega Game Gear| 					|
| md_shinfrc2	|  	| Shining Force II (Euro)				| 		| 1994	| Sega		| Sega Megadrive| 					|
| md_shinfrc2u	|  	| Shining Force II (USA)				| md_shinfrc2	| 1994	| Sega		| Sega Megadrive| 					|
| md_shinfrc2p2	|  	| Shining Force II (USA, Prototype, 19940404)		| md_shinfrc2	| 1994	| Sega		| Sega Megadrive| 					|
| md_shinfrc2p1	|  	| Shining Force II (USA, Prototype, 19940607)		| md_shinfrc2	| 1994	| Sega		| Sega Megadrive| 					|
| md_shinfrc2j	|  	| Shining Force II - Koe no Fuuin (Jpn)			| md_shinfrc2	| 1993	| Sega		| Sega Megadrive| 					|
| gg_shinfrc2	|  	| Shining Force II - The Sword of Hajya (Euro, USA)	| 		| 1994	| Sega		| Sega Game Gear| 					|
| gg_shinfrc2p4	|  	| Shining Force II - The Sword of Hajya (Prototype, 1994| gg_shinfrc2	| 1994	| Sega		| Sega Game Gear| 					|
| gg_shinfrc2p3	|  	| Shining Force II - The Sword of Hajya (Prototype, 1994| gg_shinfrc2	| 1994	| Sega		| Sega Game Gear| 					|
| gg_shinfrc2p2	|  	| Shining Force II - The Sword of Hajya (Prototype, 1994| gg_shinfrc2	| 1994	| Sega		| Sega Game Gear| 					|
| gg_shinfrc2p1	|  	| Shining Force II - The Sword of Hajya (Prototype, 1994| gg_shinfrc2	| 1994	| Sega		| Sega Game Gear| 					|
| md_shindarkbr	|  	| Shining in the Darkness (Bra)				| md_shindark	| 1994	| Tec Toy	| Sega Megadrive| 					|
| md_shindark	|  	| Shining in the Darkness (Euro, USA)			| 		| 1991	| Sega		| Sega Megadrive| 					|
| sg1k_shinnyus	|  	| Shinnyushain Tooru Kun (Jpn)				| 		| 1985	| Sega		| Sega SG-1000	| 					|
| sg1k_shinnyust|  	| Shinnyushain Tooru Kun (Tw)				| sg1k_shinnyus	| 19??	| Unknown	| Sega SG-1000	| 					|
| mikiej	|  	| Shinnyuushain Tooru-kun				| mikie		| 1984	| Konami	| GX469		| 					|
| pce_shinobi	|  	| Shinobi						| 		| 1989	| Asmik		| PC Engine	| 					|
| shinoblb	|  	| Shinobi (beta bootleg, System 16A)			| shinobi	| 1987	| bootleg	| System 16A	| 					|
| sms_shinobi	|  	| Shinobi (Euro, USA, Bra, v1)				| 		| 1988	| Sega		| Sega Master Sy| 					|
| sms_shinobij	|  	| Shinobi (Jpn, Bra, v0)				| sms_shinobi	| 1988	| Sega		| Sega Master Sy| 					|
| shinobi1d	|  	| Shinobi (set 1, System 16A, FD1094 317-0050 decrypted)| shinobi	| 1987	| Sega		| System 16A	| 					|
| shinobi1	|  	| Shinobi (set 1, System 16A, FD1094 317-0050)		| shinobi	| 1987	| Sega		| System 16A	| 					|
| shinobi2d	|  	| Shinobi (set 2, System 16B, FD1094 317-0049 decrypted)| shinobi	| 1987	| Sega		| System 16B	| 					|
| shinobi2	|  	| Shinobi (set 2, System 16B, FD1094 317-0049)		| shinobi	| 1987	| Sega		| System 16B	| 					|
| shinobi3	|  	| Shinobi (set 3, System 16B, MC-8123B 317-0054)	| shinobi	| 1987	| Sega		| System 16B	| 					|
| shinobi4	|  	| Shinobi (set 4, System 16B, MC-8123B 317-0054)	| shinobi	| 1987	| Sega		| System 16B	| 					|
| shinobi5	|  	| Shinobi (set 5, System 16B, unprotected)		| shinobi	| 1987	| Sega		| System 16B	| 					|
| shinobi	|  	| Shinobi (set 6, System 16A, unprotected)		| 		| 1987	| Sega		| System 16A	| 					|
| shinobls	|  	| Shinobi (Star bootleg, System 16A)			| shinobi	| 1987	| bootleg	| System 16A	| 					|
| shinfz	|  	| Shinobi / FZ-2006 (Korean System 16 bootleg) (ISG Sele| 		| 2006	| ISG		| ISG Selection | 					|
| md_shinobi3	|  	| Shinobi III - Return of the Ninja Master (Euro)	| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_shinobi3u	|  	| Shinobi III - Return of the Ninja Master (USA)	| md_shinobi3	| 1993	| Sega		| Sega Megadrive| 					|
